query_id,refer_id,identity,alignment_length,mismatches,gap_openings,q.start,q.end,s.start,s.end,e-value,bit_score,length,coverage,refer,genome_id
LT996885.1078675.1080221,16S_rRNA::NZ_AP019697.1:1334055-1335619(-),100.0,1547,0,0,1,1547,1,1564,-1,0,1547,1.0,NZ_AP019697.1,GCF_007164725.1_genomic
HM327809.1.1343,16S_rRNA::NZ_CP038157.1:912338-913856(+),99.1,1343,12,0,1,1343,1,1518,-1,0,1343,1.0,NZ_CP038157.1,GCF_007641235.1_genomic
AJ308305.1.1371,16S_rRNA::NZ_VFEV01000084.1:64-1596(-),99.9,1371,2,0,1,1371,1,1532,-1,0,1371,1.0,NZ_VFEV01000084.1,GCF_007858275.1_genomic
AF175403.1.1471,16S_rRNA::NZ_CP042420.1:452508-454055(-),99.6,1471,6,0,1,1471,1,1547,-1,0,1471,1.0,NZ_CP042420.1,GCF_007954625.1_genomic
AY579584.1.1405,16S_rRNA::NZ_BJVK01000084.1:57-1626(-),99.9,1406,1,1,1,1405,1,1569,-1,0,1405,1.000711743772242,NZ_BJVK01000084.1,GCF_007989105.1_genomic
JF123305.1.1333,16S_rRNA::NZ_AP019829.2:2204876-2206385(-),99.0,1334,11,2,1,1333,1,1509,-1,0,1333,1.0007501875468867,NZ_AP019829.2,GCF_007990545.2_genomic
EU919515.1.1268,16S_rRNA::NZ_AP019846.1:1995657-1997165(-),99.8,1268,3,0,1,1268,1,1508,-1,0,1268,1.0,NZ_AP019846.1,GCF_007990635.1_genomic
CAYT010000179.94.1596,16S_rRNA::NZ_SAXU01000001.1:1331492-1333003(-),99.8,1503,3,0,1,1503,1,1511,-1,0,1503,1.0,NZ_SAXU01000001.1,GCF_008016455.1_genomic
JF187469.1.1361,16S_rRNA::NZ_SDIK01000084.1:227-1662(+),99.9,1361,2,0,1,1361,1,1435,-1,0,1361,1.0,NZ_SDIK01000084.1,GCF_008016795.1_genomic
FJ859899.1.1419,16S_rRNA::NZ_CP030848.1:761512-763038(+),99.9,1419,2,0,1,1419,1,1526,-1,0,1419,1.0,NZ_CP030848.1,GCF_008274825.1_genomic
AB023972.1.1377,16S_rRNA::NZ_CP036524.1:429666-431206(+),99.4,1380,4,3,1,1377,1,1540,-1,0,1377,1.0021786492374727,NZ_CP036524.1,GCF_008281175.1_genomic
AB558171.1.1473,16S_rRNA::NZ_AP019827.1:102274-103783(+),99.9,1473,2,0,1,1473,1,1509,-1,0,1473,1.0,NZ_AP019827.1,GCF_008327825.1_genomic
FJ507685.1.1372,16S_rRNA::NZ_CP044227.1:668166-669695(+),99.1,1373,11,1,1,1372,1,1529,-1,0,1372,1.000728862973761,NZ_CP044227.1,GCF_008727735.1_genomic
EU024165.1.1315,16S_rRNA::NZ_VZOW01000071.1:3678-5206(-),99.8,1316,0,2,1,1315,1,1528,-1,0,1315,1.0007604562737642,NZ_VZOW01000071.1,GCF_008801835.1_genomic
EU024163.1.1315,16S_rRNA::NZ_VZOV01000052.1:239-1767(+),99.8,1316,0,2,1,1315,1,1528,-1,0,1315,1.0007604562737642,NZ_VZOV01000052.1,GCF_008801915.1_genomic
EU024159.1.1315,16S_rRNA::NZ_CP062803.1:3962448-3963976(-),99.8,1316,0,2,1,1315,1,1528,-1,0,1315,1.0007604562737642,NZ_CP062803.1,GCF_008801925.2_genomic
EU024144.1.1316,16S_rRNA::NZ_VZOT01000027.1:3781-5308(-),99.4,1317,4,4,1,1316,1,1527,-1,0,1316,1.000759878419453,NZ_VZOT01000027.1,GCF_008801935.1_genomic
EF400364.1.1490,16S_rRNA::NZ_CP059856.1:290988-292512(-),99.5,1490,6,1,1,1490,1,1524,-1,0,1490,1.0,NZ_CP059856.1,GCF_009193325.2_genomic
FR733677.1.1497,16S_rRNA::NZ_WHJC01000270.1:84-1591(+),100.0,1497,0,0,1,1497,1,1507,-1,0,1497,1.0,NZ_WHJC01000270.1,GCF_009295725.1_genomic
KT343145.1.1396,16S_rRNA::NZ_WBSO01000044.1:390-1920(+),99.9,1396,0,1,1,1396,1,1530,-1,0,1396,1.0,NZ_WBSO01000044.1,GCF_009299485.1_genomic
JQ186936.1.1363,16S_rRNA::NZ_SSXV01000083.1:394-1923(+),99.1,1363,11,1,1,1363,1,1529,-1,0,1363,1.0,NZ_SSXV01000083.1,GCF_009469595.2_genomic
GQ159575.1.1479,16S_rRNA::NZ_VZCN01000063.1:46360-47889(+),99.5,1481,6,2,1,1479,1,1529,-1,0,1479,1.0013522650439486,NZ_VZCN01000063.1,GCF_009494135.1_genomic
JF120137.1.1363,16S_rRNA::NZ_WIJQ01000014.1:351-1893(+),99.2,1367,7,4,1,1363,1,1542,-1,0,1363,1.0029347028613353,NZ_WIJQ01000014.1,GCF_009496165.1_genomic
AB821808.1.1525,16S_rRNA::NZ_CP045696.1:3160818-3162347(+),99.6,1525,6,0,1,1525,1,1529,-1,0,1525,1.0,NZ_CP045696.1,GCF_009676955.1_genomic
LT223592.1.1499,16S_rRNA::NZ_WKYV01000001.1:1216-2749(-),99.9,1499,1,0,1,1499,1,1533,-1,0,1499,1.0,NZ_WKYV01000001.1,GCF_009677585.1_genomic
KT895071.1.1436,16S_rRNA::NZ_VUNH01000018.1:4-1524(+),99.9,1436,2,0,1,1436,1,1520,-1,0,1436,1.0,NZ_VUNH01000018.1,GCF_009695745.1_genomic
FJ682815.1.1391,16S_rRNA::NZ_VUNI01000057.1:4-1532(+),99.1,1392,10,2,1,1391,1,1528,-1,0,1391,1.0007189072609632,NZ_VUNI01000057.1,GCF_009695765.1_genomic
EU878313.1.1507,16S_rRNA::NZ_VUNC01000010.1:312-1822(+),99.7,1507,4,0,1,1507,1,1510,-1,0,1507,1.0,NZ_VUNC01000010.1,GCF_009695875.1_genomic
EU766191.1.1342,16S_rRNA::NZ_VUMU01000038.1:93-1608(+),99.0,1342,11,2,1,1342,1,1515,-1,0,1342,1.0,NZ_VUMU01000038.1,GCF_009695995.1_genomic
GQ042936.1.1355,16S_rRNA::NZ_VUMS01000081.1:8-1539(+),99.1,1355,12,0,1,1355,1,1531,-1,0,1355,1.0,NZ_VUMS01000081.1,GCF_009696065.1_genomic
JX232355.1.1415,16S_rRNA::NZ_VUMH01000026.1:290-1836(+),99.7,1415,4,0,1,1415,1,1546,-1,0,1415,1.0,NZ_VUMH01000026.1,GCF_009696265.1_genomic
HQ815191.1.1448,16S_rRNA::NZ_VUMD01000060.1:4-1533(+),99.6,1449,5,1,1,1448,1,1529,-1,0,1448,1.0006906077348066,NZ_VUMD01000060.1,GCF_009696375.1_genomic
AJ558133.1.1467,16S_rRNA::NZ_WLVL01000045.1:3650-5168(-),99.8,1467,3,0,1,1467,1,1518,-1,0,1467,1.0,NZ_WLVL01000045.1,GCF_009707125.1_genomic
JF161921.1.1354,16S_rRNA::NZ_CP046315.1:2163571-2165107(-),99.0,1356,11,1,1,1354,1,1536,-1,0,1354,1.0014771048744462,NZ_CP046315.1,GCF_009730335.1_genomic
HQ180180.1.1390,16S_rRNA::NZ_CP046654.1:1353822-1355355(+),99.6,1392,3,2,1,1390,1,1533,-1,0,1390,1.0014388489208632,NZ_CP046654.1,GCF_009759685.1_genomic
KT952637.1.1450,16S_rRNA::NZ_VTOM01000048.1:281-1766(+),99.9,1450,2,0,1,1450,1,1485,-1,0,1450,1.0,NZ_VTOM01000048.1,GCF_009765365.1_genomic
KY908288.1.1306,16S_rRNA::NZ_LMUL01000014.1:2592221-2593699(+),99.9,1306,1,0,1,1306,1,1478,-1,0,1306,1.0,NZ_LMUL01000014.1,GCF_009765965.1_genomic
AB681369.1.1472,16S_rRNA::NZ_PDWK01000110.1:3661-5204(-),100.0,1472,0,0,1,1472,1,1543,-1,0,1472,1.0,NZ_PDWK01000110.1,GCF_010093135.1_genomic
LS974444.1245284.1246819,16S_rRNA::NZ_CP038020.1:380535-382079(+),99.9,1536,1,0,1,1536,1,1544,-1,0,1536,1.0,NZ_CP038020.1,GCF_010120595.1_genomic
AB300988.1.1342,16S_rRNA::NZ_CP048627.1:140241-141794(+),99.9,1342,2,0,1,1342,1,1553,-1,0,1342,1.0,NZ_CP048627.1,GCF_010669225.1_genomic
CP019970.2296671.2298210,16S_rRNA::NZ_JAAKDW010000006.1:132-1689(+),99.9,1540,1,0,1,1540,1,1557,-1,0,1540,1.0,NZ_JAAKDW010000006.1,GCF_011038845.1_genomic
AB741688.1.1324,16S_rRNA::NZ_CP049015.1:421527-423065(+),100.0,1324,0,0,1,1324,1,1538,-1,0,1324,1.0,NZ_CP049015.1,GCF_011064845.1_genomic
JQ188780.1.1367,16S_rRNA::NZ_JAALCJ010000026.1:76-1614(+),99.1,1368,6,5,1,1367,1,1538,-1,0,1367,1.0007315288953913,NZ_JAALCJ010000026.1,GCF_011078175.1_genomic
LC127059.1.1395,16S_rRNA::NZ_AP022822.1:2703925-2705481(-),100.0,1395,0,0,1,1395,1,1556,-1,0,1395,1.0,NZ_AP022822.1,GCF_011397115.1_genomic
AM943033.1.1240,16S_rRNA::NZ_JAAXLK010000043.1:6-1470(-),99.7,1240,4,0,1,1240,1,1464,-1,0,1240,1.0,NZ_JAAXLK010000043.1,GCF_012641185.1_genomic
JQ522962.1.1258,16S_rRNA::NZ_CP052859.1:542-2074(+),100.0,1258,0,0,1,1258,1,1532,-1,0,1258,1.0,NZ_CP052859.1,GCF_012935695.1_genomic
HQ807948.1.1446,16S_rRNA::NZ_JAAIMM010000081.1:3-1528(+),99.7,1446,4,0,1,1446,1,1525,-1,0,1446,1.0,NZ_JAAIMM010000081.1,GCF_013300725.1_genomic
GQ493555.1.1378,16S_rRNA::NZ_JAAITA010000051.1:133-1661(+),99.1,1378,13,0,1,1378,1,1528,-1,0,1378,1.0,NZ_JAAITA010000051.1,GCF_013304445.1_genomic
FJ362846.1.1332,16S_rRNA::NZ_JAAITI010000084.1:8-1535(+),99.2,1332,9,1,1,1332,1,1527,-1,0,1332,1.0,NZ_JAAITI010000084.1,GCF_013304735.1_genomic
AF550651.1.1555,16S_rRNA::NZ_CP053826.1:835789-837436(+),99.8,1555,3,0,1,1555,1,1647,-1,0,1555,1.0,NZ_CP053826.1,GCF_013372125.1_genomic
JF747609.1.1267,16S_rRNA::NZ_CP053830.1:439779-441289(+),100.0,1267,0,0,1,1267,1,1510,-1,0,1267,1.0,NZ_CP053830.1,GCF_013372185.1_genomic
HM007586.1.1312,16S_rRNA::NZ_CP053832.1:492772-494281(+),99.8,1312,3,0,1,1312,1,1509,-1,0,1312,1.0,NZ_CP053832.1,GCF_013372225.1_genomic
ACGI01000130.79.1442,16S_rRNA::NZ_CP040910.1:330732-332100(+),100.0,1364,0,0,1,1364,1,1368,-1,0,1364,1.0,NZ_CP040910.1,GCF_013394085.1_genomic
GQ009821.1.1349,16S_rRNA::NZ_JACCBN010000001.1:2626-4153(+),99.8,1349,3,0,1,1349,1,1527,-1,0,1349,1.0,NZ_JACCBN010000001.1,GCF_013409505.1_genomic
EU534703.1.1404,16S_rRNA::NZ_JACBXX010000021.1:15-1558(+),99.4,1404,8,0,1,1404,1,1543,-1,0,1404,1.0,NZ_JACBXX010000021.1,GCF_013415245.1_genomic
AM084342.1.1363,16S_rRNA::NZ_CP040908.1:3424518-3426030(-),99.5,1363,7,0,1,1363,1,1512,-1,0,1363,1.0,NZ_CP040908.1,GCF_013488205.1_genomic
AY560519.1.1489,16S_rRNA::NZ_CP059571.1:185556-187092(+),99.6,1489,6,0,1,1489,1,1536,-1,0,1489,1.0,NZ_CP059571.1,GCF_014055025.1_genomic
HQ596309.1.1462,16S_rRNA::NZ_AP021972.1:4110797-4112333(-),99.0,1463,10,4,1,1462,1,1536,-1,0,1462,1.0006839945280437,NZ_AP021972.1,GCF_014168815.1_genomic
AY923079.1.1223,16S_rRNA::NZ_JACHWB010000015.1:3996-5480(-),99.0,1223,11,1,1,1223,1,1484,-1,0,1223,1.0,NZ_JACHWB010000015.1,GCF_014191055.1_genomic
KR610524.1.1480,16S_rRNA::NZ_JACIEF010000007.1:264-1783(+),99.9,1480,1,0,1,1480,1,1519,-1,0,1480,1.0,NZ_JACIEF010000007.1,GCF_014196715.1_genomic
AB022925.1.1450,16S_rRNA::NZ_JACHGL010000013.1:348-1895(+),99.9,1450,1,0,1,1450,1,1547,-1,0,1450,1.0,NZ_JACHGL010000013.1,GCF_014207505.1_genomic
LK056647.1.1423,16S_rRNA::NZ_JACLAX010000039.1:293-1775(+),99.1,1427,9,3,1,1423,1,1482,-1,0,1423,1.0028109627547435,NZ_JACLAX010000039.1,GCF_014230355.1_genomic
JQ072203.1.1422,16S_rRNA::NZ_JACOGK010000065.1:28-1593(-),99.5,1424,3,4,1,1422,1,1565,-1,0,1422,1.0014064697609002,NZ_JACOGK010000065.1,GCF_014269395.1_genomic
KU713095.1.1370,16S_rRNA::NZ_JACOGF010000030.1:3921-5446(-),99.6,1370,5,0,1,1370,1,1525,-1,0,1370,1.0,NZ_JACOGF010000030.1,GCF_014284335.1_genomic
DQ905064.1.1432,16S_rRNA::NZ_JACONZ010000008.1:175-1702(+),99.4,1432,9,0,1,1432,1,1527,-1,0,1432,1.0,NZ_JACONZ010000008.1,GCF_014287275.1_genomic
GQ104125.1.1377,16S_rRNA::NZ_JACOOM010000038.1:206-1759(+),99.6,1377,5,0,1,1377,1,1553,-1,0,1377,1.0,NZ_JACOOM010000038.1,GCF_014287335.1_genomic
EF399608.1.1495,16S_rRNA::NZ_JACOPG010000006.1:117-1647(+),99.8,1495,3,0,1,1495,1,1530,-1,0,1495,1.0,NZ_JACOPG010000006.1,GCF_014287435.1_genomic
HQ766960.1.1452,16S_rRNA::NZ_JACOOI010000079.1:113-1635(+),99.7,1452,5,0,1,1452,1,1522,-1,0,1452,1.0,NZ_JACOOI010000079.1,GCF_014287545.1_genomic
GQ448867.1.1381,16S_rRNA::NZ_JACOOJ010000078.1:17-1538(+),99.5,1381,7,0,1,1381,1,1521,-1,0,1381,1.0,NZ_JACOOJ010000078.1,GCF_014287585.1_genomic
HK693831.1.1471,16S_rRNA::NZ_JACOPQ010000027.1:4115-5644(-),100.0,1471,0,0,1,1471,1,1529,-1,0,1471,1.0,NZ_JACOPQ010000027.1,GCF_014287675.1_genomic
FJ368433.1.1378,16S_rRNA::NZ_JACOOY010000033.1:8-1536(-),99.1,1378,13,0,1,1378,1,1528,-1,0,1378,1.0,NZ_JACOOY010000033.1,GCF_014287705.1_genomic
MH463778.1.1506,16S_rRNA::NZ_JACOON010000011.1:3488-5022(-),99.4,1506,3,6,1,1506,1,1534,-1,0,1506,1.0,NZ_JACOON010000011.1,GCF_014287795.1_genomic
FMIZ01000004.105628.107132,16S_rRNA::NZ_JACOQK010000001.1:2385450-2386972(+),100.0,1505,0,0,1,1505,1,1522,-1,0,1505,1.0,NZ_JACOQK010000001.1,GCF_014297275.1_genomic
CDZP01049187.10668.12177,16S_rRNA::NZ_JACOQI010000050.1:219-1747(+),99.9,1510,2,0,1,1510,1,1528,-1,0,1510,1.0,NZ_JACOQI010000050.1,GCF_014297285.1_genomic
FJ508446.1.1369,16S_rRNA::NZ_JACOQH010000017.1:18-1547(+),99.3,1369,10,0,1,1369,1,1529,-1,0,1369,1.0,NZ_JACOQH010000017.1,GCF_014297335.1_genomic
DQ326255.1.1349,16S_rRNA::NZ_JACRWG010000091.1:3296-4821(-),99.3,1349,8,1,1,1349,1,1525,-1,0,1349,1.0,NZ_JACRWG010000091.1,GCF_014306455.1_genomic
EU460689.1.1362,16S_rRNA::NZ_JACRWE010000026.1:4-1507(+),99.3,1362,10,0,1,1362,1,1503,-1,0,1362,1.0,NZ_JACRWE010000026.1,GCF_014323405.1_genomic
AB969320.1.1524,16S_rRNA::NZ_CP060635.1:135454-136984(+),99.8,1524,3,0,1,1524,1,1530,-1,0,1524,1.0,NZ_CP060635.1,GCF_014337215.1_genomic
AJ867040.1.1492,16S_rRNA::NZ_CP060637.1:1653477-1654980(+),99.8,1493,1,2,1,1492,1,1503,-1,0,1492,1.0006702412868633,NZ_CP060637.1,GCF_014337255.1_genomic
EU461213.1.1290,16S_rRNA::NZ_JACRSN010000038.1:234-1776(+),99.4,1290,8,0,1,1290,1,1542,-1,0,1290,1.0,NZ_JACRSN010000038.1,GCF_014384705.1_genomic
FMGP01000001.650541.652058,16S_rRNA::NZ_JACRSO010000008.1:82-1617(+),99.9,1518,1,0,1,1518,1,1535,-1,0,1518,1.0,NZ_JACRSO010000008.1,GCF_014384745.1_genomic
FPLO01005643.4.1519,16S_rRNA::NZ_JACRSP010000010.1:303-1836(+),99.4,1516,8,1,1,1516,1,1533,-1,0,1516,1.0,NZ_JACRSP010000010.1,GCF_014384765.1_genomic
JF161198.1.1349,16S_rRNA::NZ_JACRSU010000009.1:185-1706(+),99.8,1349,3,0,1,1349,1,1521,-1,0,1349,1.0,NZ_JACRSU010000009.1,GCF_014384785.1_genomic
AM275604.1.1484,16S_rRNA::NZ_JACRSS010000008.1:200-1728(+),99.9,1484,1,0,1,1484,1,1528,-1,0,1484,1.0,NZ_JACRSS010000008.1,GCF_014384805.1_genomic
HQ782922.1.1436,16S_rRNA::NZ_JACRSV010000009.1:4017-5539(-),99.9,1436,2,0,1,1436,1,1522,-1,0,1436,1.0,NZ_JACRSV010000009.1,GCF_014384905.1_genomic
FJ504700.1.1379,16S_rRNA::NZ_JACRSX010000039.1:256-1786(+),99.5,1379,7,0,1,1379,1,1530,-1,0,1379,1.0,NZ_JACRSX010000039.1,GCF_014384985.1_genomic
LT161891.1.1529,16S_rRNA::NZ_JACRTB010000061.1:154-1718(+),99.8,1529,3,0,1,1529,1,1564,-1,0,1529,1.0,NZ_JACRTB010000061.1,GCF_014385025.1_genomic
JQ189938.1.1366,16S_rRNA::NZ_JACTVJ010000088.1:0-1515(+),99.0,1367,8,3,1,1366,1,1515,-1,0,1366,1.000732064421669,NZ_JACTVJ010000088.1,GCF_014493765.1_genomic
HM443958.1.1432,16S_rRNA::NZ_BMBP01000019.1:3502-5050(-),100.0,1432,0,0,1,1432,1,1548,-1,0,1432,1.0,NZ_BMBP01000019.1,GCF_014634745.1_genomic
HM443959.1.1432,16S_rRNA::NZ_BMBS01000060.1:3505-5052(-),100.0,1432,0,0,1,1432,1,1547,-1,0,1432,1.0,NZ_BMBS01000060.1,GCF_014634805.1_genomic
U29233.1.1374,16S_rRNA::NZ_BMCE01000010.1:18866-20281(+),100.0,1374,0,0,1,1374,1,1415,-1,0,1374,1.0,NZ_BMCE01000010.1,GCF_014635025.1_genomic
AB920828.1.1412,16S_rRNA::NZ_BMZN01000011.1:64-1597(-),99.2,1412,7,3,1,1412,1,1533,-1,0,1412,1.0,NZ_BMZN01000011.1,GCF_014652815.1_genomic
JF226212.1.1366,16S_rRNA::NZ_BMZT01000020.1:3-1544(+),99.9,1366,1,0,1,1366,1,1541,-1,0,1366,1.0,NZ_BMZT01000020.1,GCF_014652935.1_genomic
AM237369.1.1209,16S_rRNA::NZ_JACXBS010000010.1:378-1903(-),99.9,1210,0,1,1,1209,1,1525,-1,0,1209,1.0008271298593878,NZ_JACXBS010000010.1,GCF_014698015.1_genomic
KP979748.1.1398,16S_rRNA::NZ_CP062938.1:1870499-1872023(+),100.0,1398,0,0,1,1398,1,1524,-1,0,1398,1.0,NZ_CP062938.1,GCF_014898155.1_genomic
EU768020.1.1365,16S_rRNA::NZ_CP063110.1:624827-626363(+),99.2,1365,8,3,1,1365,1,1536,-1,0,1365,1.0,NZ_CP063110.1,GCF_014931275.1_genomic
HM294795.1.1361,16S_rRNA::NZ_CP063117.1:765146-766682(+),99.1,1361,12,0,1,1361,1,1536,-1,0,1361,1.0,NZ_CP063117.1,GCF_014931375.1_genomic
JF189333.1.1362,16S_rRNA::NZ_CP063120.1:645684-647220(+),99.3,1362,9,1,1,1362,1,1536,-1,0,1362,1.0,NZ_CP063120.1,GCF_014931395.1_genomic
CDZF01016481.1.1242,16S_rRNA::NZ_JADCJY010000004.1:6-1532(-),99.8,1242,3,0,1,1242,1,1526,-1,0,1242,1.0,NZ_JADCJY010000004.1,GCF_014982715.1_genomic
FJVJ01000015.3438.4940,16S_rRNA::NZ_AP023321.1:710863-712376(+),99.9,1503,2,0,1,1503,1,1513,-1,0,1503,1.0,NZ_AP023321.1,GCF_015140235.1_genomic
KC331157.1.1496,16S_rRNA::NZ_CP063304.1:1944637-1946168(-),99.7,1496,5,0,1,1496,1,1531,-1,0,1496,1.0,NZ_CP063304.1,GCF_015159595.1_genomic
U26420.1.1456,16S_rRNA::NZ_CP036186.1:1932260-1933792(+),99.9,1456,1,0,1,1456,1,1532,-1,0,1456,1.0,NZ_CP036186.1,GCF_015291885.1_genomic
KX672815.1.1409,16S_rRNA::NZ_JADKYM010000039.1:3877-5363(+),100.0,1409,0,0,1,1409,1,1486,-1,0,1409,1.0,NZ_JADKYM010000039.1,GCF_015475875.1_genomic
JQ337130.1.1410,16S_rRNA::NZ_JADNLK010000073.1:26-1539(+),99.2,1410,11,0,1,1410,1,1513,-1,0,1410,1.0,NZ_JADNLK010000073.1,GCF_015555905.1_genomic
AB559621.1.1499,16S_rRNA::NZ_JADNNH010000048.1:184-1686(+),99.4,1499,8,1,1,1499,1,1502,-1,0,1499,1.0,NZ_JADNNH010000048.1,GCF_015556945.1_genomic
DQ805581.1.1367,16S_rRNA::NZ_JADMOP010000030.1:286-1788(+),99.0,1367,11,1,1,1367,1,1502,-1,0,1367,1.0,NZ_JADMOP010000030.1,GCF_015558785.1_genomic
GQ492435.1.1390,16S_rRNA::NZ_JADMSO010000024.1:1-1526(+),99.2,1390,11,0,1,1390,1,1525,-1,0,1390,1.0,NZ_JADMSO010000024.1,GCF_015560805.1_genomic
DQ800542.1.1365,16S_rRNA::NZ_JADPET010000212.1:57-1559(+),99.1,1365,9,3,1,1365,1,1502,-1,0,1365,1.0,NZ_JADPET010000212.1,GCF_015667935.1_genomic
AJ421779.1.1522,16S_rRNA::NZ_JAEKIA010000025.1:3783-5331(-),99.9,1522,0,1,1,1522,1,1548,-1,0,1522,1.0,NZ_JAEKIA010000025.1,GCF_016405145.1_genomic
KF478233.1.1283,16S_rRNA::NZ_CP066370.1:38599-40138(+),99.2,1283,7,3,1,1283,1,1539,-1,0,1283,1.0,NZ_CP066370.1,GCF_016406325.1_genomic
HM316019.1.1343,16S_rRNA::NZ_JADDUE010000027.1:201-1723(+),99.6,1343,4,1,1,1343,1,1522,-1,0,1343,1.0,NZ_JADDUE010000027.1,GCF_016526145.1_genomic
FJ947528.1.1381,16S_rRNA::NZ_BLYI01000073.1:60103-61633(+),99.7,1381,0,4,1,1381,1,1530,-1,0,1381,1.0,NZ_BLYI01000073.1,GCF_016586355.1_genomic
AF385577.1.1508,16S_rRNA::NZ_JAEPRJ010000001.1:1450916-1452448(-),99.3,1508,8,1,1,1508,1,1532,-1,0,1508,1.0,NZ_JAEPRJ010000001.1,GCF_016651435.1_genomic
KR189881.1.1387,16S_rRNA::NZ_CP069159.1:393847-395385(+),99.3,1387,9,1,1,1387,1,1538,-1,0,1387,1.0,NZ_CP069159.1,GCF_016811995.1_genomic
GQ079989.1.1346,16S_rRNA::NZ_CP069792.1:236042-237560(-),99.3,1346,7,3,1,1346,1,1518,-1,0,1346,1.0,NZ_CP069792.1,GCF_016894245.1_genomic
AY850502.1.1243,16S_rRNA::NZ_JACJJG010000157.1:16-1544(+),99.7,1243,4,0,1,1243,1,1528,-1,0,1243,1.0,NZ_JACJJG010000157.1,GCF_016899855.1_genomic
EU086794.1.1453,16S_rRNA::NZ_JAFBCO010000001.1:1654225-1655753(+),99.7,1453,4,0,1,1453,1,1528,-1,0,1453,1.0,NZ_JAFBCO010000001.1,GCF_016907775.1_genomic
KX641747.1.1497,16S_rRNA::NZ_CP071383.1:827296-828832(+),99.1,1497,12,1,1,1497,1,1536,-1,0,1497,1.0,NZ_CP071383.1,GCF_017348915.1_genomic
LN774644.1.1203,16S_rRNA::NZ_JADIJR010000059.1:261-1782(+),99.8,1203,3,0,1,1203,1,1521,-1,0,1203,1.0,NZ_JADIJR010000059.1,GCF_017355365.1_genomic
AM420201.1.1476,16S_rRNA::NZ_JAGDYP010000005.1:210989-212498(-),99.3,1476,11,0,1,1476,1,1509,-1,0,1476,1.0,NZ_JAGDYP010000005.1,GCF_017565765.1_genomic
AB638860.1.1489,16S_rRNA::NZ_CP072203.1:612191-613714(+),99.4,1489,8,1,1,1489,1,1523,-1,0,1489,1.0,NZ_CP072203.1,GCF_017654315.1_genomic
X76179.1.1407,16S_rRNA::NZ_JAGIOG010000001.1:2543754-2545268(+),99.3,1408,9,1,1,1407,1,1514,-1,0,1407,1.0007107320540156,NZ_JAGIOG010000001.1,GCF_017876595.1_genomic
JF197159.1.1360,16S_rRNA::NZ_CP072334.1:2202843-2204369(-),99.5,1360,7,0,1,1360,1,1526,-1,0,1360,1.0,NZ_CP072334.1,GCF_018127805.1_genomic
FJ792538.1.1372,16S_rRNA::NZ_CP072360.1:695358-696886(+),99.2,1372,11,0,1,1372,1,1528,-1,0,1372,1.0,NZ_CP072360.1,GCF_018128065.1_genomic
AM420142.1.1474,16S_rRNA::NZ_CP072377.1:188-1696(+),99.7,1474,4,0,1,1474,1,1508,-1,0,1474,1.0,NZ_CP072377.1,GCF_018128225.1_genomic
AF432138.1.1487,16S_rRNA::NZ_CP072378.1:92987-94495(+),99.5,1487,7,0,1,1487,1,1508,-1,0,1487,1.0,NZ_CP072378.1,GCF_018128245.1_genomic
AY278623.1.1469,16S_rRNA::NZ_CP072380.1:1089216-1090727(+),99.5,1469,7,0,1,1469,1,1511,-1,0,1469,1.0,NZ_CP072380.1,GCF_018128285.1_genomic
U87763.1.1460,16S_rRNA::NZ_JAFCMM010000001.1:2938624-2940112(-),99.9,1460,2,0,1,1460,1,1488,-1,0,1460,1.0,NZ_JAFCMM010000001.1,GCF_018131225.1_genomic
FJ611886.1.1355,16S_rRNA::NZ_JAERJP010000012.1:3519-5057(-),99.5,1357,5,1,1,1355,1,1538,-1,0,1355,1.0014760147601476,NZ_JAERJP010000012.1,GCF_018257575.1_genomic
AB218334.1.1446,16S_rRNA::NZ_JAGYXY010000003.1:689936-691457(-),99.9,1446,2,0,1,1446,1,1521,-1,0,1446,1.0,NZ_JAGYXY010000003.1,GCF_018362775.1_genomic
CDZT01029038.3197.4705,16S_rRNA::NZ_AP023418.1:255068-256595(+),99.9,1509,1,0,1,1509,1,1527,-1,0,1509,1.0,NZ_AP023418.1,GCF_018408575.1_genomic
BAAZ01001521.295.1804,16S_rRNA::NZ_AP023421.1:287942-289474(-),99.7,1514,0,4,1,1510,1,1532,-1,0,1510,1.0026490066225167,NZ_AP023421.1,GCF_018408705.1_genomic
KF599208.1.1363,16S_rRNA::NZ_JAAMFJ010000008.1:3459-5005(-),99.6,1363,5,0,1,1363,1,1546,-1,0,1363,1.0,NZ_JAAMFJ010000008.1,GCF_018437235.1_genomic
AY850292.1.1350,16S_rRNA::NZ_JAHKBE010000120.1:6-1536(-),99.1,1351,11,1,1,1350,1,1530,-1,0,1350,1.0007407407407407,NZ_JAHKBE010000120.1,GCF_018789675.1_genomic
FJ367084.1.1358,16S_rRNA::NZ_JAHLPT010000045.1:13-1542(-),99.0,1358,11,2,1,1358,1,1529,-1,0,1358,1.0,NZ_JAHLPT010000045.1,GCF_018918025.1_genomic
HQ740182.1.1457,16S_rRNA::NZ_JAHLPV010000071.1:3819-5352(-),99.0,1458,13,1,1,1457,1,1533,-1,0,1457,1.0006863417982155,NZ_JAHLPV010000071.1,GCF_018918095.1_genomic
GQ897330.1.1493,16S_rRNA::NZ_JAHLPY010000028.1:156-1685(+),99.7,1493,3,1,1,1493,1,1529,-1,0,1493,1.0,NZ_JAHLPY010000028.1,GCF_018918155.1_genomic
