	Aerobic	Anaerobic	Contains_Mobile_Elements	Facultatively_Anaerobic	Forms_Biofilms	Gram_Negative	Gram_Positive	Potentially_Pathogenic	Stress_Tolerant
DQ456128.1.1470	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.06779661
DQ455829.1.1451	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ456350.1.1442	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ456366.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU530352.1.1469	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ456225.1.1458	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ456105.1.1459	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ456434.1.1440	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ456318.1.1452	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HM300227.1.1348	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ455898.1.1454	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ456381.1.1454	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ456134.1.1453	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ456108.1.1454	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ455876.1.1442	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ456204.1.1444	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ456467.1.1449	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HM285198.1.1359	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
HM287931.1.1367	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
HM279057.1.1349	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GQ035588.1.1337	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
HM288760.1.1348	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GQ034017.1.1344	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
JX001320.1.1470	0	0	0.00862069	0	0.0	1	0	0.01459854	0.0
HM306299.1.1372	0	0	0.012931034	1	0.0	0	1	0.01459854	0.0
EU663600.1.1489	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
JX095612.1.1378	0	0	0.004310345	0	0.0	1	0	0.0	0.0
HQ716497.1.1455	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HM285653.1.1330	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HM308748.1.1356	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
GQ043073.1.1351	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JX096281.1.1389	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HM307209.1.1361	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HM287852.1.1311	0	0	0.004310345	0	0.0	1	0	0.00729927	0.016949153
EU560799.1.1486	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
GU574053.1.1414	1	0	0.004310345	0	0.029411765	0	1	0.0	0.016949153
HQ716607.1.1533	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
JN173177.1.1419	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
EU546841.1.1363	0	0	0.004310345	0	0.0	1	0	0.01459854	0.0
JX013442.1.1364	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
DQ793479.1.1391	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ716701.1.1438	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
GQ042430.1.1361	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
HQ739324.1.1394	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ793836.1.1378	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ794390.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JN173162.1.1543	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
DQ794890.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JX080274.1.1451	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
DQ793581.1.1384	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ777935.1.1493	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ793597.1.1386	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GQ057668.1.1351	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ794573.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794712.1.1388	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794416.1.1389	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ794888.1.1396	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794450.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795962.1.1375	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794773.1.1372	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ796584.1.1369	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ703853.1.1438	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
DQ795469.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JN162689.1.1358	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
DQ795496.1.1396	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794927.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ795306.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795468.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794985.1.1388	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
JN173096.1.1498	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ742941.1.1442	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
DQ795802.1.1371	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794699.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795471.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795818.1.1392	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794891.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ794911.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795747.1.1390	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ795823.1.1379	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ795290.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JX096184.1.1394	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ795913.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794444.1.1381	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ797566.1.1400	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
GQ047989.1.1350	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
JN162688.1.1404	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
HQ716529.1.1456	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ796582.1.1376	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795440.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ796304.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ740124.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ796714.1.1382	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795289.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ796556.1.1382	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795372.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ796245.1.1395	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ796462.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797148.1.1374	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793363.1.1370	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ793398.1.1380	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ796985.1.1394	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ797006.1.1404	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793661.1.1379	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794538.1.1388	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ797170.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ796585.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ716488.1.1388	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
DQ794610.1.1387	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ797024.1.1383	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ742353.1.1409	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797587.1.1383	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ797201.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795021.1.1370	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ797460.1.1391	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794708.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JX096253.1.1392	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
HM308160.1.1357	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ797802.1.1388	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ797544.1.1383	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795296.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795397.1.1400	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ716576.1.1480	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ796984.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797586.1.1394	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ798163.1.1375	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ799884.1.1395	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797629.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ797941.1.1368	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ798027.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795742.1.1390	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ797282.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ716250.1.1425	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ716342.1.1476	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
GQ061460.1.1339	0	0	0.025862069	0	0.029411765	0	1	0.01459854	0.016949153
HM319012.1.1341	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ796597.1.1432	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794197.1.1377	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793620.1.1362	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
DQ798214.1.1370	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ716489.1.1446	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ796724.1.1374	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ799338.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794576.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ798526.1.1395	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ798046.1.1386	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ799511.1.1389	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ799719.1.1388	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ799311.1.1388	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ799796.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ798376.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ799512.1.1373	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ793380.1.1380	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ800335.1.1382	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ799971.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797375.1.1387	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ748555.1.1449	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797855.1.1394	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ799844.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ798942.1.1388	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ801909.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794094.1.1356	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797462.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793820.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ800571.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797689.1.1370	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
JN245816.1.1526	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
DQ798072.1.1373	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HM308990.1.1306	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.0
DQ799244.1.1371	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ748584.1.1434	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ716233.1.1452	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ795709.1.1397	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794131.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ800066.1.1378	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794417.1.1388	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ716109.1.1388	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ800844.1.1391	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ800054.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ800579.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ800845.1.1361	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ799437.1.1394	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ794461.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ800415.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794483.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ798033.1.1389	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ796418.1.1395	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793281.1.1393	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HM313084.1.1306	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.0
DQ794895.1.1386	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ799542.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793484.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797947.1.1388	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ794966.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HM317329.1.1349	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793665.1.1389	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ793824.1.1370	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ800153.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ800800.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ716347.1.1389	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
DQ796155.1.1377	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ742938.1.1458	0	1	0.043103448	0	0.029411765	1	0	0.051094891	0.13559322
DQ801117.1.1376	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ800647.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793564.1.1350	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ798900.1.1379	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ798495.1.1366	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
DQ794904.1.1371	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ740182.1.1457	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ716246.1.1462	0	1	0.012931034	0	0.0	0	1	0.00729927	0.016949153
DQ793538.1.1374	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
DQ795337.1.1391	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794245.1.1393	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ793267.1.1390	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ740221.1.1438	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ793332.1.1376	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ803545.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ801038.1.1373	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ800786.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793910.1.1354	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ801145.1.1382	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ794420.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ798724.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797175.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ802005.1.1373	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ798766.1.1389	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ801322.1.1378	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ797279.1.1372	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ801465.1.1398	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795827.1.1399	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.06779661
DQ794468.1.1382	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795808.1.1388	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ739835.1.1437	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ793657.1.1389	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HQ742726.1.1456	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ794058.1.1402	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ794620.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795170.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ795981.1.1383	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ795137.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797448.1.1396	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793887.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JN245678.1.1468	0	0	0.004310345	0	0.0	1	0	0.0	0.0
DQ801326.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ793375.1.1380	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ793803.1.1372	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EU748519.1.1354	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794603.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794405.1.1374	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ741733.1.1420	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HQ750975.1.1439	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ796115.1.1363	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
DQ801477.1.1391	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ802083.1.1367	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HM310061.1.1351	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
DQ794198.1.1375	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ802661.1.1369	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ799507.1.1396	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ777946.1.1458	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ795542.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HM312354.1.1347	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794800.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ801550.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ799914.1.1393	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ802021.1.1388	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ793227.1.1405	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ794820.1.1394	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ802666.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797382.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ794917.1.1369	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794994.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ796574.1.1375	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ804890.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795732.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793417.1.1390	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ793705.1.1389	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ797503.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795767.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793793.1.1394	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ803207.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HM316066.1.1361	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
DQ793319.1.1398	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
DQ796618.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793702.1.1406	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ750815.1.1319	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794973.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JN245855.1.1493	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ793523.1.1374	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ795492.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795704.1.1394	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793259.1.1395	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ793926.1.1398	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ805217.1.1378	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793576.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794684.1.1377	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ796118.1.1378	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ803547.1.1378	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ796010.1.1375	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
DQ793763.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ793723.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793760.1.1393	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795319.1.1366	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ795753.1.1391	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795831.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ805783.1.1359	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ796291.1.1390	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ796366.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797022.1.1391	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ793566.1.1391	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ797241.1.1389	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
HM325417.1.1361	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
DQ798690.1.1366	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
DQ795165.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ795994.1.1370	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ804051.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794715.1.1389	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
DQ796004.1.1378	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ804396.1.1346	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ797242.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794981.1.1387	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
DQ793344.1.1386	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
DQ794775.1.1395	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794400.1.1389	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793245.1.1374	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
DQ794530.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ805987.1.1392	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ796368.1.1387	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ793508.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
DQ794980.1.1393	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
