"","results.valid_p","q_value","LR_stat","ko","ko_descript"
"781",0.316126275739503,1,106.229079323672,"K08970","rcnA; nickel/cobalt transporter (NicO) family protein"
"782",0.316447145463822,1,106.215797865379,"K09936","TC.BAT2; bacterial/archaeal transporter family-2 protein"
"783",0.317085240519499,1,106.189406043741,"K00285","dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]"
"784",0.318228762570904,1,106.142176633493,"K19310","bcrB; bacitracin transport system permease protein"
"785",0.318436785795477,1,106.133594123033,"K12542","lapC; membrane fusion protein, adhesin transport system"
"786",0.319142457437864,1,106.1045008943,"K02406","fliC, hag; flagellin"
"787",0.320103538573474,1,106.064929616407,"K07213","ATOX1, ATX1, copZ, golB; copper chaperone"
"788",0.320254434266907,1,106.058722091211,"K16091","fecA; Fe(3+) dicitrate transport protein"
"789",0.320388706975645,1,106.053199630643,"K07035","K07035; uncharacterized protein"
"790",0.321665548326804,1,106.00074249386,"K02482","flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]"
"791",0.322318787925376,1,105.973945253429,"K05825","LYSN; 2-aminoadipate transaminase [EC:2.6.1.-]"
"792",0.32335082636834,1,105.931663848133,"K00010","iolG; myo-inositol 2-dehydrogenase / D-chiro-inositol 1-dehydrogenase [EC:1.1.1.18 1.1.1.369]"
"793",0.326850636486428,1,105.788775073331,"K02554","mhpD; 2-keto-4-pentenoate hydratase [EC:4.2.1.80]"
"794",0.327461404161681,1,105.763916113415,"K02351","K02351; putative membrane protein"
"795",0.333632340017838,1,105.514004669874,"K03649","mug; double-stranded uracil-DNA glycosylase [EC:3.2.2.28]"
"796",0.336584453387586,1,105.395235607723,"K09456","aidB; putative acyl-CoA dehydrogenase"
"797",0.337744359402342,1,105.348705905923,"K02015","ABC.FEV.P; iron complex transport system permease protein"
"798",0.33809098851003,1,105.334815520063,"K02410","fliG; flagellar motor switch protein FliG"
"799",0.338188711462306,1,105.330900705515,"K02407","fliD; flagellar hook-associated protein 2"
"800",0.3399156226662,1,105.261807657847,"K01235","aguA; alpha-glucuronidase [EC:3.2.1.139]"
"801",0.340209248295942,1,105.250076212476,"K01745","hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]"
"802",0.340974401232155,1,105.219527716298,"K01652","E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"
"803",0.342874885512592,1,105.14378942448,"K27263","pduB; bacterial microcompartment shell protein"
"804",0.345024157597902,1,105.058370467073,"K26996","sdpI; immunity protein, SdpI family"
"805",0.345408634268383,1,105.043116023483,"K08321","lsrF; 3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase [EC:2.3.1.245]"
"806",0.348729559291805,1,104.911677494509,"K03809","wrbA; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]"
"807",0.348758698467745,1,104.910526727864,"K07156","copC, pcoC; copper resistance protein C"
"808",0.35107594340064,1,104.819152704168,"K03637","moaC, CNX3; cyclic pyranopterin monophosphate synthase [EC:4.6.1.17]"
"809",0.351601306963113,1,104.798474306508,"K03760","eptA, pmrC; lipid A ethanolaminephosphotransferase [EC:2.7.8.43]"
"810",0.353558161613375,1,104.721573678449,"K07078","K07078; uncharacterized protein"
"811",0.353676914700338,1,104.716913033209,"K06894","yfhM; alpha-2-macroglobulin"
"812",0.353724213300967,1,104.7150569218,"K02745","agaV; N-acetylgalactosamine PTS system EIIB component [EC:2.7.1.-]"
"813",0.354488740578736,1,104.685070316577,"K01709","rfbG; CDP-glucose 4,6-dehydratase [EC:4.2.1.45]"
"814",0.35464800956384,1,104.678827018487,"K17320","lplC; putative aldouronate transport system permease protein"
"815",0.354970798066678,1,104.666177614093,"K00854","xylB, XYLB; xylulokinase [EC:2.7.1.17]"
"816",0.355218054263412,1,104.656491608096,"K00390","cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]"
"817",0.355269807421463,1,104.654464609294,"K02390","flgE; flagellar hook protein FlgE"
"818",0.357447703242239,1,104.569281422046,"K16165","nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]"
"819",0.362222808882816,1,104.383304680293,"K02409","fliF; flagellar M-ring protein FliF"
"820",0.363252929398644,1,104.343323715004,"K09967","K09967; uncharacterized protein"
"821",0.364171115530229,1,104.30772805725,"K07393","ECM4, yqjG; glutathionyl-hydroquinone reductase [EC:1.8.5.7]"
"822",0.364321871226142,1,104.301887321161,"K05836","hutC; GntR family transcriptional regulator, histidine utilization repressor"
"823",0.364981579433995,1,104.276340314022,"K20938","ladA; long-chain alkane monooxygenase [EC:1.14.14.28]"
"824",0.365767452377753,1,104.245933220926,"K06864","larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase [EC:4.4.1.37]"
"825",0.366236272188303,1,104.227806776854,"K07397","yhfA; putative redox protein"
"826",0.367445432947554,1,104.181100991107,"K06987","K06987; uncharacterized protein"
"827",0.369047747296904,1,104.119308464172,"K03298","TC.DME; drug/metabolite transporter, DME family"
"828",0.370828624655654,1,104.050761091901,"K06915","herA; DNA double-strand break repair helicase HerA and related ATPase"
"829",0.37357240731208,1,103.945416899735,"K22522","LOG; cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]"
"830",0.374268305760199,1,103.918749314241,"K01823","idi, IDI; isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]"
"831",0.375628378931589,1,103.866688149342,"K09768","K09768; uncharacterized protein"
"832",0.37672959080994,1,103.824591767019,"K01580","E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]"
"833",0.377968392531704,1,103.777295012546,"K04517","tyrA2; prephenate dehydrogenase [EC:1.3.1.12]"
"834",0.381474014170402,1,103.643787204089,"K00694","bcsA; cellulose synthase (UDP-forming) [EC:2.4.1.12]"
"835",0.381519542747689,1,103.642056509214,"K15923","AXY8, FUC95A, afcA; alpha-L-fucosidase 2 [EC:3.2.1.51]"
"836",0.391336329668368,1,103.270739573737,"K26933","kdgF; unsaturated pyranuronate lyase [EC:4.2.99.25]"
"837",0.393214847660342,1,103.200091679713,"K24300","wbpM, wbgZ, aatA; UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.135]"
"838",0.394942096887398,1,103.135243567349,"K02401","flhB; flagellar biosynthesis protein FlhB"
"839",0.396531308315755,1,103.07567033341,"K20265","gadC; glutamate:GABA antiporter"
"840",0.396807395180192,1,103.065329861858,"K15772","ganQ, mdxG; arabinogalactan oligomer / maltooligosaccharide transport system permease protein"
"841",0.398755330963414,1,102.992446762447,"K10439","rbsB; ribose transport system substrate-binding protein"
"842",0.399098955210428,1,102.979603269374,"K03594","bfr; bacterioferritin [EC:1.16.3.1]"
"843",0.401360559953357,1,102.895171165423,"K19309","bcrA; bacitracin transport system ATP-binding protein"
"844",0.403572619990621,1,102.812752444096,"K14188","dltC; D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]"
"845",0.403836036332966,1,102.802948500943,"K13954","yiaY; alcohol dehydrogenase [EC:1.1.1.1]"
"846",0.404379974678325,1,102.782711066229,"K01179","E3.2.1.4; endoglucanase [EC:3.2.1.4]"
"847",0.405526945637158,1,102.740068730358,"K00793","ribE, RIB5; riboflavin synthase [EC:2.5.1.9]"
"848",0.407584280973987,1,102.663685373871,"K01523","hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]"
"849",0.40968197522609,1,102.58593979076,"K03491","licR; probable licABCH operon transcriptional regulator"
"850",0.410359519117296,1,102.560857331847,"K01046","lip, TGL2; triacylglycerol lipase [EC:3.1.1.3]"
"851",0.412244901314061,1,102.491134386633,"K05343","treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]"
"852",0.414605554679421,1,102.403985247687,"K02760","celA, chbB; cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205]"
"853",0.414691415655575,1,102.400818580012,"K20034","dmdB; 3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]"
"854",0.416244262653036,1,102.343584517203,"K15581","oppB; oligopeptide transport system permease protein"
"855",0.41705510958211,1,102.31372638217,"K07192","FLOT; flotillin"
"856",0.419082598617895,1,102.239149230292,"K03413","cheY; two-component system, chemotaxis family, chemotaxis protein CheY"
"857",0.419129740695068,1,102.237416581177,"K03739","dltB; membrane protein involved in D-alanine export"
"858",0.419129740695068,1,102.237416581177,"K03740","dltD; D-alanine transfer protein"
"859",0.419519045148351,1,102.223110549889,"K17195","alsE; D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-]"
"860",0.419845848546983,1,102.211104550375,"K01251","AHCY, ahcY; adenosylhomocysteinase [EC:3.13.2.1]"
"861",0.423883264109142,1,102.063021166196,"K23243","rcnB; nickel/cobalt homeostasis protein"
"862",0.427366262959831,1,101.935622863907,"K18828","mvpA, vapC; tRNA(fMet)-specific endonuclease VapC [EC:3.1.-.-]"
"863",0.427819248235573,1,101.919077144202,"K01113","phoD; alkaline phosphatase D [EC:3.1.3.1]"
"864",0.428986360063497,1,101.876471453623,"K17733","cwlK; peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]"
"865",0.431962161060169,1,101.767994321536,"K11527","K11527; two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]"
"866",0.432345153272917,1,101.754049009664,"K11935","pgaA; biofilm PGA synthesis protein PgaA"
"867",0.436195489465506,1,101.614049399256,"K21029","moeB; molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]"
"868",0.436440475730456,1,101.605153530726,"K07181","cdgJ; c-di-GMP phosphodiesterase [EC:3.1.4.52]"
"869",0.438268921517447,1,101.538803627814,"K12373","HEXA_B; hexosaminidase [EC:3.2.1.52]"
"870",0.438772477820749,1,101.520544303423,"K09121","larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase [EC:4.99.1.12]"
"871",0.439015135202469,1,101.511747432532,"K01051","E3.1.1.11; pectinesterase [EC:3.1.1.11]"
"872",0.439809702175648,1,101.482951955595,"K02804","nagE; N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]"
"873",0.440491990998357,1,101.458236845311,"K03636","moaD, cysO; sulfur-carrier protein"
"874",0.441346354739434,1,101.427303187346,"K02056","ABC.SS.A; simple sugar transport system ATP-binding protein [EC:7.5.2.-]"
"875",0.442827242820014,1,101.373723361587,"K07290","yhjG; AsmA family protein"
"876",0.444337961006152,1,101.31911343036,"K07504","K07504; predicted type IV restriction endonuclease"
"877",0.44553941163085,1,101.275717885669,"K05555","actIV; cyclase [EC:4.-.-.-]"
"878",0.445631944645098,1,101.272376926562,"K25307","wzb, etp; low molecular weight protein-tyrosine phosphatase [EC:3.1.3.48]"
"879",0.449102291422106,1,101.147206476276,"K03486","treR2, treR; GntR family transcriptional regulator, trehalose operon transcriptional repressor"
"880",0.449202259176116,1,101.143604436592,"K11747","kefB; glutathione-regulated potassium-efflux system protein KefB"
"881",0.452335477352133,1,101.030809198741,"K19338","nac; LysR family transcriptional regulator, nitrogen assimilation regulatory protein"
"882",0.453775497584314,1,100.979033108253,"K17737","dhcR; LysR family transcriptional regulator, carnitine catabolism transcriptional activator"
"883",0.454962150433745,1,100.936396599138,"K13020","wlbA, bplA; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]"
"884",0.455707507346128,1,100.909629417824,"K01463","bshB1; N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]"
"885",0.456655086017936,1,100.875614963946,"K01712","hutU, UROC1; urocanate hydratase [EC:4.2.1.49]"
"886",0.457487864176727,1,100.845735025112,"K00878","thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]"
"887",0.457837582139049,1,100.83319096622,"K21695","aaeX; protein AaeX"
"888",0.459180831408836,1,100.785030319033,"K07104","catE; catechol 2,3-dioxygenase [EC:1.13.11.2]"
"889",0.459730024605174,1,100.765348889553,"K01659","prpC; 2-methylcitrate synthase [EC:2.3.3.5]"
"890",0.461432436463175,1,100.704373167799,"K03337","iolB; 5-deoxy-glucuronate isomerase [EC:5.3.1.30]"
"891",0.465616122172304,1,100.554734525954,"K08168","tetB; MFS transporter, DHA2 family, metal-tetracycline-proton antiporter"
"892",0.466042509149346,1,100.539500098304,"K02757","bglF, bglP; beta-glucoside PTS system EIICBA component [EC:2.7.1.-]"
"893",0.466609225846237,1,100.519256347412,"K14982","ciaH; two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]"
"894",0.467218817755962,1,100.497486776449,"K06950","K06950; uncharacterized protein"
"895",0.46743410936435,1,100.489799753922,"K03581","recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]"
"896",0.470784935931632,1,100.370250824932,"K07054","K07054; uncharacterized protein"
"897",0.477384165765713,1,100.135291662281,"K07092","K07092; uncharacterized protein"
"898",0.477744156640554,1,100.122492024354,"K13283","fieF; ferrous-iron efflux pump FieF"
"899",0.477843088658004,1,100.118974756452,"K05815","ugpE; sn-glycerol 3-phosphate transport system permease protein"
"900",0.478751138401421,1,100.086697520803,"K01487","guaD, GDA; guanine deaminase [EC:3.5.4.3]"
"901",0.479184501052397,1,100.071297193036,"K04023","eutH; ethanolamine transporter"
"902",0.479799652089767,1,100.049440894997,"K02454","gspE; general secretion pathway protein E [EC:7.4.2.8]"
"903",0.481105062025314,1,100.003075857107,"K06113","abnA; arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]"
"904",0.48152553175077,1,99.9881463848187,"K01192","E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]"
"905",0.48168462162841,1,99.9824982145307,"K22024","pdxA2; 4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase [EC:1.1.1.408 1.1.1.409]"
"906",0.481807112383374,1,99.9781496389834,"K05921","hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase [EC:4.1.1.68 5.3.3.-]"
"907",0.484115534316891,1,99.8962322792721,"K01838","pgmB; beta-phosphoglucomutase [EC:5.4.2.6]"
"908",0.484706349344378,1,99.8752767779787,"K12990","rfbF, rhlC; rhamnosyltransferase [EC:2.4.1.-]"
"909",0.486036964577683,1,99.8280964730344,"K15551","tauA; taurine transport system substrate-binding protein"
"910",0.486128241171029,1,99.82486078494,"K02525","kdgR; LacI family transcriptional regulator, kdg operon repressor"
"911",0.489593465017682,1,99.7020903570975,"K02411","fliH; flagellar assembly protein FliH"
"912",0.490368227237782,1,99.6746589921092,"K07130","kynB; arylformamidase [EC:3.5.1.9]"
"913",0.491858744634732,1,99.6219031596236,"K01468","hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]"
"914",0.492053990795274,1,99.6149942502852,"K15578","nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:7.3.2.4]"
"915",0.494509087489589,1,99.5281515659224,"K05601","hcp; hydroxylamine reductase [EC:1.7.99.1]"
"916",0.49668069647559,1,99.4513848539665,"K12264","norV; anaerobic nitric oxide reductase flavorubredoxin"
"917",0.499465002987272,1,99.3530217527315,"K02613","paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE"
"918",0.502468262051913,1,99.2469972297396,"K00132","E1.2.1.10; acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10]"
"919",0.502839108715657,1,99.2339101893778,"K21088","ydaM; diguanylate cyclase [EC:2.7.7.65]"
"920",0.503861759591896,1,99.1978267036454,"K25089","musI; membrane protein"
"921",0.505011882378135,1,99.1572548431692,"K01687","ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]"
"922",0.505635530086879,1,99.135259013625,"K16210","togT, rhiT; oligogalacturonide transporter"
"923",0.508633331247601,1,99.0295653555268,"K01156","res; type III restriction enzyme [EC:3.1.21.5]"
"924",0.510797186162568,1,98.9533106002526,"K02106","atoE; short-chain fatty acids transporter"
"925",0.512430594253944,1,98.8957675816818,"K01706","gudD; glucarate dehydratase [EC:4.2.1.40]"
"926",0.515005474395048,1,98.8050876946504,"K13936","mdcF; malonate transporter and related proteins"
"927",0.51652800153429,1,98.7514846558772,"K06901","pbuG, azgA, ghxP, ghxQ, adeQ; adenine/guanine/hypoxanthine permease"
"928",0.519402054311614,1,98.6503281272668,"K06872","K06872; uncharacterized protein"
"929",0.51993136760281,1,98.6317019966054,"K01778","dapF; diaminopimelate epimerase [EC:5.1.1.7]"
"930",0.522455632054636,1,98.5428897745022,"K01281","pepX; X-Pro dipeptidyl-peptidase [EC:3.4.14.11]"
"931",0.523234100835028,1,98.5155051381837,"K00278","nadB; L-aspartate oxidase [EC:1.4.3.16]"
"932",0.523326661876193,1,98.5122491986549,"K01031","pcaI; 3-oxoadipate CoA-transferase, alpha subunit [EC:2.8.3.6]"
"933",0.523326661876193,1,98.5122491986549,"K01032","pcaJ; 3-oxoadipate CoA-transferase, beta subunit [EC:2.8.3.6]"
"934",0.524091464938658,1,98.4853474226637,"K27265","pduH; propanediol dehydratase-reactivating factor small subunit"
"935",0.525730356736064,1,98.4277056498147,"K05712","mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]"
"936",0.52579532645654,1,98.4254207426499,"K04019","eutA; ethanolamine utilization protein EutA"
"937",0.528903236534542,1,98.3161313484562,"K19091","cas6; CRISPR-associated endoribonuclease Cas6 [EC:3.1.-.-]"
"938",0.529002168698628,1,98.3126527576954,"K16214","pezT; UDP-N-acetylglucosamine kinase [EC:2.7.1.176]"
"939",0.533416940854818,1,98.1574397290717,"K04030","eutQ; ethanolamine utilization protein EutQ"
"940",0.533558297836651,1,98.152470369809,"K08998","K08998; uncharacterized protein"
"941",0.536379239107869,1,98.0533042715346,"K06132","clsC; cardiolipin synthase C [EC:2.7.8.-]"
"942",0.537928100076172,1,97.9988577651231,"K15383","K15383; MtN3 and saliva related transmembrane protein"
